,date,hour,tempC,windspeedKmph,winddirDegree,humidity,pressure,cloudcover,precipMM,uvIndex,DewPointC
1625,2017-03-09,17.0,9,6,294,53,1023,10,0.1,3,-0
1626,2017-03-09,18.0,7,5,307,56,1023,10,0.1,1,-1
1627,2017-03-09,19.0,5,5,315,58,1023,9,0.1,1,-2
1628,2017-03-09,20.0,4,5,323,60,1024,9,0.1,1,-3
1629,2017-03-09,21.0,3,5,331,62,1024,9,0.2,1,-4
1630,2017-03-09,22.0,2,5,331,64,1024,9,0.1,1,-4
1631,2017-03-09,23.0,1,4,331,66,1024,9,0.0,1,-5
1632,2017-03-10,0.0,-0,4,331,68,1024,9,0.0,1,-6
1633,2017-03-10,1.0,-1,4,333,68,1024,8,0.0,1,-6
1634,2017-03-10,2.0,-1,4,335,69,1024,7,0.0,1,-6
1635,2017-03-10,3.0,-1,4,338,70,1024,6,0.0,1,-6
1636,2017-03-10,4.0,-2,4,225,69,1024,13,0.0,1,-7
1637,2017-03-10,5.0,-2,4,113,68,1024,20,0.0,1,-7
1638,2017-03-10,6.0,-2,4,1,67,1024,27,0.0,2,-8
1639,2017-03-10,7.0,2,3,90,61,1024,21,0.0,2,-5
1640,2017-03-10,8.0,6,3,179,55,1023,15,0.0,3,-3
1641,2017-03-10,9.0,10,3,268,49,1023,9,0.0,4,0
1642,2017-03-10,10.0,11,3,244,48,1023,8,0.0,4,1
1643,2017-03-10,11.0,12,4,220,47,1023,7,0.0,4,1
1644,2017-03-10,12.0,13,5,196,46,1022,6,0.0,4,2
1645,2017-03-10,13.0,14,5,191,45,1022,6,0.0,4,2
1646,2017-03-10,14.0,14,6,185,43,1021,6,0.0,4,2
1647,2017-03-10,15.0,14,6,179,42,1020,7,0.0,4,2
1648,2017-03-10,16.0,11,6,168,45,1021,6,0.0,4,-0
1649,2017-03-10,17.0,9,6,156,49,1021,5,0.0,3,-2
1650,2017-03-10,18.0,6,5,144,52,1021,5,0.0,1,-3
1651,2017-03-10,19.0,5,5,123,54,1021,5,0.0,1,-4
1652,2017-03-10,20.0,4,5,102,56,1021,5,0.0,1,-4
1653,2017-03-10,21.0,3,5,80,57,1021,5,0.0,1,-5
1654,2017-03-10,22.0,3,5,75,58,1021,5,0.0,1,-5
1655,2017-03-10,23.0,2,5,70,58,1021,4,0.0,1,-5
1656,2017-03-11,0.0,2,4,65,59,1021,4,0.0,1,-5
1657,2017-03-11,1.0,2,5,76,58,1020,4,0.0,1,-6
1658,2017-03-11,2.0,1,5,86,57,1020,4,0.0,1,-6
1659,2017-03-11,3.0,1,5,97,56,1020,4,0.0,1,-7
1660,2017-03-11,4.0,0,4,108,56,1020,7,0.0,1,-8
1661,2017-03-11,5.0,-1,3,118,56,1020,9,0.0,1,-8
1662,2017-03-11,6.0,-1,3,129,55,1020,12,0.0,2,-9
1663,2017-03-11,7.0,3,5,135,51,1020,10,0.0,2,-6
1664,2017-03-11,8.0,7,7,142,46,1020,8,0.0,3,-4
1665,2017-03-11,9.0,12,9,149,41,1019,6,0.0,4,-1
1666,2017-03-11,10.0,13,11,148,41,1019,5,0.0,4,-0
1667,2017-03-11,11.0,13,12,148,40,1018,5,0.0,4,0
1668,2017-03-11,12.0,14,13,148,40,1017,4,0.0,4,1
1669,2017-03-11,13.0,14,14,143,40,1017,36,0.0,4,0
1670,2017-03-11,14.0,14,15,139,39,1016,68,0.0,3,0
1671,2017-03-11,15.0,14,16,134,39,1015,100,0.0,3,-0
1672,2017-03-11,16.0,12,15,132,45,1016,91,0.0,3,0
1673,2017-03-11,17.0,11,13,129,50,1016,83,0.6,3,0
1674,2017-03-11,18.0,9,12,127,56,1017,74,0.8,1,1
1675,2017-03-11,19.0,8,10,136,58,1017,59,0.4,1,0
1676,2017-03-11,20.0,7,8,146,60,1016,44,1.1,1,-0
1677,2017-03-11,21.0,6,6,155,61,1016,29,1.4,1,-0
1678,2017-03-11,22.0,5,5,150,62,1016,35,0.7,1,-2
1679,2017-03-11,23.0,4,4,144,62,1016,42,0.1,1,-3
1680,2017-03-12,0.0,2,3,139,63,1016,49,0.2,1,-4
1681,2017-03-12,1.0,2,3,98,63,1016,63,0.1,1,-4
1682,2017-03-12,2.0,2,4,57,64,1016,77,0.4,1,-4
1683,2017-03-12,3.0,2,5,17,65,1016,91,0.5,1,-4
1684,2017-03-12,4.0,1,5,115,66,1016,65,0.3,1,-4
1685,2017-03-12,5.0,1,6,213,67,1017,39,0.0,1,-5
1686,2017-03-12,6.0,-0,6,311,68,1017,13,0.0,2,-5
1687,2017-03-12,7.0,4,10,302,60,1017,10,0.0,2,-4
1688,2017-03-12,8.0,8,14,293,52,1016,7,0.0,3,-2
1689,2017-03-12,9.0,12,18,283,45,1016,4,0.0,4,0
1690,2017-03-12,10.0,12,19,284,44,1016,4,0.0,4,0
1691,2017-03-12,11.0,13,20,285,42,1016,3,0.0,4,1
1692,2017-03-12,12.0,14,20,285,41,1016,3,0.0,4,1
1693,2017-03-12,13.0,14,21,288,39,1015,3,0.0,4,0
1694,2017-03-12,14.0,14,22,290,37,1015,3,0.0,4,0
1695,2017-03-12,15.0,15,23,292,35,1014,3,0.0,4,-0
1696,2017-03-12,16.0,13,18,299,38,1015,2,0.0,4,-1
1697,2017-03-12,17.0,11,14,306,40,1015,1,0.0,4,-2
1698,2017-03-12,18.0,9,9,312,43,1015,0,0.0,1,-3
1699,2017-03-12,19.0,8,8,324,43,1015,0,0.0,1,-4
1700,2017-03-12,20.0,7,8,335,42,1016,0,0.0,1,-5
1701,2017-03-12,21.0,6,7,346,41,1016,0,0.0,1,-6
1702,2017-03-12,22.0,6,6,344,41,1016,0,0.0,1,-6
1703,2017-03-12,23.0,6,5,343,42,1016,0,0.0,1,-6
1704,2017-03-13,0.0,6,5,341,42,1016,0,0.0,1,-6
1705,2017-03-13,1.0,6,4,344,41,1016,0,0.0,1,-6
1706,2017-03-13,2.0,5,4,346,41,1015,0,0.0,1,-7
1707,2017-03-13,3.0,5,4,348,40,1015,0,0.0,1,-8
1708,2017-03-13,4.0,5,3,240,41,1015,0,0.0,1,-8
1709,2017-03-13,5.0,4,3,131,42,1015,0,0.0,1,-8
1710,2017-03-13,6.0,4,3,23,43,1016,0,0.0,2,-8
1711,2017-03-13,7.0,7,4,71,40,1015,19,0.0,3,-6
1712,2017-03-13,8.0,10,6,120,37,1015,38,0.0,4,-4
1713,2017-03-13,9.0,14,8,169,34,1015,58,0.0,4,-2
1714,2017-03-13,10.0,14,7,162,34,1015,55,0.0,4,-2
1715,2017-03-13,11.0,14,7,155,33,1015,52,0.0,4,-2
1716,2017-03-13,12.0,15,7,149,33,1014,49,0.0,4,-2
1717,2017-03-13,13.0,15,8,143,33,1014,49,0.0,4,-2
1718,2017-03-13,14.0,15,8,137,33,1013,49,0.0,4,-2
1719,2017-03-13,15.0,15,9,131,33,1012,49,0.0,4,-2
1720,2017-03-13,16.0,14,8,128,37,1012,63,0.0,4,-1
1721,2017-03-13,17.0,13,8,125,41,1012,76,0.1,3,-1
1722,2017-03-13,18.0,12,7,122,45,1013,89,0.1,1,0
1723,2017-03-13,19.0,10,8,96,48,1012,93,0.0,1,-0
1724,2017-03-13,20.0,9,8,70,51,1012,96,0.1,1,-1
1725,2017-03-13,21.0,7,9,44,54,1012,100,0.1,1,-1
1726,2017-03-13,22.0,7,7,48,57,1012,82,0.1,1,-1
1727,2017-03-13,23.0,6,6,53,60,1012,64,0.9,1,-2
1728,2017-03-14,0.0,5,4,58,63,1011,46,1.2,1,-2
1729,2017-03-14,1.0,4,4,151,66,1011,46,0.6,1,-2
1730,2017-03-14,2.0,4,4,244,68,1011,46,1.2,1,-2
1731,2017-03-14,3.0,3,3,337,70,1012,46,1.6,1,-2
1732,2017-03-14,4.0,2,4,329,74,1012,39,0.8,1,-2
1733,2017-03-14,5.0,1,5,322,78,1012,32,0.0,1,-2
1734,2017-03-14,6.0,0,6,315,82,1013,25,0.0,2,-3
1735,2017-03-14,7.0,3,11,307,75,1013,24,0.0,2,-1
1736,2017-03-14,8.0,7,16,300,69,1013,22,0.1,2,1
1737,2017-03-14,9.0,10,21,292,63,1013,20,0.1,2,3
1738,2017-03-14,10.0,10,21,292,61,1012,18,0.0,3,3
1739,2017-03-14,11.0,11,21,291,59,1012,17,0.2,3,3
1740,2017-03-14,12.0,12,21,290,57,1012,15,0.3,3,4
1741,2017-03-14,13.0,12,22,292,55,1011,15,0.1,3,4
1742,2017-03-14,14.0,13,23,293,53,1011,15,0.4,3,4
1743,2017-03-14,15.0,13,24,295,51,1011,15,0.6,3,3
1744,2017-03-14,16.0,12,21,297,54,1011,12,0.3,3,3
1745,2017-03-14,17.0,10,17,299,56,1011,9,0.1,4,2
1746,2017-03-14,18.0,9,13,301,58,1012,6,0.1,1,1
1747,2017-03-14,19.0,8,12,307,59,1012,5,0.1,1,0
1748,2017-03-14,20.0,7,11,312,61,1012,5,0.1,1,-0
1749,2017-03-14,21.0,6,10,317,62,1012,5,0.1,1,-1
1750,2017-03-14,22.0,5,9,316,63,1013,5,0.1,1,-2
1751,2017-03-14,23.0,4,8,314,65,1013,5,0.0,1,-2
1752,2017-03-15,0.0,3,7,313,66,1013,5,0.0,1,-3
1753,2017-03-15,1.0,2,5,312,67,1013,5,0.0,1,-4
1754,2017-03-15,2.0,1,4,312,68,1013,4,0.0,1,-4
1755,2017-03-15,3.0,0,2,312,68,1013,4,0.0,1,-5
1756,2017-03-15,4.0,-0,3,324,71,1013,5,0.0,1,-5
1757,2017-03-15,5.0,-1,4,336,73,1014,6,0.0,1,-5
1758,2017-03-15,6.0,-1,4,348,75,1014,7,0.0,2,-5
1759,2017-03-15,7.0,3,6,331,67,1014,6,0.0,2,-3
1760,2017-03-15,8.0,8,7,314,58,1014,5,0.0,3,-0
1761,2017-03-15,9.0,12,8,298,50,1014,4,0.0,4,2
1762,2017-03-15,10.0,13,8,283,47,1014,4,0.0,4,2
1763,2017-03-15,11.0,13,9,269,43,1014,4,0.0,4,1
1764,2017-03-15,12.0,14,9,254,40,1013,4,0.0,4,1
1765,2017-03-15,13.0,15,10,261,38,1013,4,0.0,4,0
1766,2017-03-15,14.0,15,12,267,36,1012,4,0.0,4,0
1767,2017-03-15,15.0,15,13,274,34,1012,4,0.0,5,-0
1768,2017-03-15,16.0,13,11,292,36,1012,4,0.0,4,-2
1769,2017-03-15,17.0,10,8,311,38,1012,4,0.0,4,-4
1770,2017-03-15,18.0,7,6,329,40,1012,5,0.0,1,-5
1771,2017-03-15,19.0,6,6,223,40,1012,4,0.0,1,-6
1772,2017-03-15,20.0,5,5,117,40,1012,4,0.0,1,-7
1773,2017-03-15,21.0,4,5,11,40,1013,4,0.0,1,-8
1774,2017-03-15,22.0,4,5,9,41,1013,4,0.0,1,-8
1775,2017-03-15,23.0,4,4,7,43,1013,4,0.0,1,-8
1776,2017-03-16,0.0,3,4,6,45,1013,4,0.0,1,-8
1777,2017-03-16,1.0,3,4,120,47,1012,4,0.0,1,-7
1778,2017-03-16,2.0,3,4,235,49,1012,4,0.0,1,-7
1779,2017-03-16,3.0,2,4,350,51,1012,3,0.0,1,-7
1780,2017-03-16,4.0,2,4,242,52,1012,4,0.0,1,-7
1781,2017-03-16,5.0,1,4,135,54,1012,4,0.0,1,-7
1782,2017-03-16,6.0,0,4,27,56,1012,4,0.0,2,-8
1783,2017-03-16,7.0,5,5,71,51,1012,4,0.0,2,-5
1784,2017-03-16,8.0,9,5,115,47,1012,4,0.0,3,-2
1785,2017-03-16,9.0,14,6,159,42,1011,4,0.0,4,1
1786,2017-03-16,10.0,14,7,155,41,1011,4,0.0,4,2
1787,2017-03-16,11.0,15,9,151,40,1011,4,0.0,4,2
1788,2017-03-16,12.0,16,11,147,39,1011,4,0.0,5,2
1789,2017-03-16,13.0,16,12,144,37,1010,4,0.0,5,1
1790,2017-03-16,14.0,16,14,141,35,1009,4,0.0,5,1
1791,2017-03-16,15.0,16,15,137,33,1008,5,0.0,5,-0
1792,2017-03-16,16.0,15,13,117,35,1008,11,0.0,4,-1
1793,2017-03-16,17.0,13,11,96,37,1008,17,0.0,4,-1
1794,2017-03-16,18.0,12,9,75,39,1008,23,0.0,1,-2
1795,2017-03-16,19.0,11,8,161,39,1009,31,0.0,1,-3
1796,2017-03-16,20.0,10,6,246,39,1009,39,0.0,1,-4
1797,2017-03-16,21.0,8,5,332,40,1010,47,0.0,1,-5
1798,2017-03-16,22.0,8,5,337,45,1010,48,0.0,1,-4
1799,2017-03-16,23.0,7,6,342,50,1010,49,0.3,1,-3
1800,2017-03-17,0.0,6,6,348,55,1010,50,0.4,1,-2
1801,2017-03-17,1.0,6,6,350,56,1010,35,0.2,1,-2
1802,2017-03-17,2.0,5,6,352,58,1010,21,0.6,1,-3
1803,2017-03-17,3.0,4,6,354,59,1010,7,0.8,1,-3
1804,2017-03-17,4.0,3,6,243,59,1011,6,0.4,1,-4
1805,2017-03-17,5.0,2,6,133,58,1012,6,0.0,1,-5
1806,2017-03-17,6.0,1,6,22,57,1013,6,0.0,2,-7
1807,2017-03-17,7.0,5,7,116,52,1013,5,0.0,2,-4
1808,2017-03-17,8.0,9,7,210,47,1013,4,0.0,3,-2
1809,2017-03-17,9.0,13,7,303,42,1013,3,0.0,4,0
1810,2017-03-17,10.0,13,9,295,40,1013,4,0.0,4,-0
1811,2017-03-17,11.0,13,10,286,39,1013,5,0.0,4,-0
1812,2017-03-17,12.0,14,12,277,38,1013,6,0.0,4,-1
1813,2017-03-17,13.0,14,11,290,37,1013,6,0.0,4,-0
1814,2017-03-17,14.0,14,9,302,37,1013,7,0.0,4,-0
1815,2017-03-17,15.0,15,8,314,37,1012,8,0.0,4,0
1816,2017-03-17,16.0,13,9,323,38,1013,11,0.0,4,-1
1817,2017-03-17,17.0,11,11,331,40,1013,14,0.0,4,-2
1818,2017-03-17,18.0,10,12,340,41,1013,17,0.0,1,-3
1819,2017-03-17,19.0,9,11,333,41,1014,12,0.0,1,-4
1820,2017-03-17,20.0,8,10,326,41,1014,8,0.0,1,-5
1821,2017-03-17,21.0,7,9,319,41,1015,3,0.0,1,-6
1822,2017-03-17,22.0,6,8,319,41,1015,2,0.0,1,-6
1823,2017-03-17,23.0,5,8,319,41,1015,1,0.0,1,-7
1824,2017-03-18,0.0,4,8,319,41,1016,0,0.0,1,-8
1825,2017-03-18,1.0,3,10,315,41,1016,3,0.0,1,-9
1826,2017-03-18,2.0,1,11,310,41,1016,6,0.0,1,-10
1827,2017-03-18,3.0,0,13,306,41,1016,9,0.0,1,-12
1828,2017-03-18,4.0,-0,11,311,42,1017,11,0.0,1,-12
1829,2017-03-18,5.0,-1,9,316,42,1017,14,0.0,1,-12
1830,2017-03-18,6.0,-1,8,321,43,1018,17,0.0,2,-12
1831,2017-03-18,7.0,3,9,308,40,1018,13,0.0,2,-9
1832,2017-03-18,8.0,8,11,295,37,1017,10,0.0,3,-6
1833,2017-03-18,9.0,12,13,282,35,1017,7,0.0,4,-3
1834,2017-03-18,10.0,13,14,278,36,1016,11,0.0,4,-2
1835,2017-03-18,11.0,14,14,273,37,1016,15,0.0,4,-1
1836,2017-03-18,12.0,15,15,269,38,1015,20,0.0,4,1
1837,2017-03-18,13.0,15,15,266,38,1015,30,0.0,4,1
1838,2017-03-18,14.0,15,15,263,37,1014,40,0.0,4,1
1839,2017-03-18,15.0,15,15,260,37,1013,50,0.0,5,1
1840,2017-03-18,16.0,13,13,174,40,1013,45,0.0,4,-1
1841,2017-03-18,17.0,10,11,88,42,1014,40,0.0,3,-2
1842,2017-03-18,18.0,7,9,1,45,1014,35,0.0,1,-4
1843,2017-03-18,19.0,7,8,7,45,1014,39,0.0,1,-4
1844,2017-03-18,20.0,6,7,12,45,1014,42,0.0,1,-5
1845,2017-03-18,21.0,5,6,18,45,1014,46,0.0,1,-6
1846,2017-03-18,22.0,6,5,32,45,1014,41,0.0,1,-5
1847,2017-03-18,23.0,6,4,45,45,1013,37,0.0,1,-5
1848,2017-03-19,0.0,6,4,59,45,1013,32,0.0,1,-5
1849,2017-03-19,1.0,6,5,63,46,1012,30,0.0,1,-5
1850,2017-03-19,2.0,5,6,67,47,1012,29,0.0,1,-5
1851,2017-03-19,3.0,5,6,71,47,1011,27,0.0,1,-5
1852,2017-03-19,4.0,5,6,62,47,1012,25,0.0,1,-6
1853,2017-03-19,5.0,4,6,52,47,1012,23,0.0,1,-6
1854,2017-03-19,6.0,4,6,43,47,1012,21,0.0,2,-6
1855,2017-03-19,7.0,8,6,72,44,1012,34,0.0,3,-4
1856,2017-03-19,8.0,12,7,100,41,1012,47,0.0,4,-1
1857,2017-03-19,9.0,16,8,129,39,1012,61,0.0,5,2
1858,2017-03-19,10.0,16,8,131,37,1011,70,0.0,5,1
1859,2017-03-19,11.0,16,8,132,36,1011,79,0.0,4,1
1860,2017-03-19,12.0,16,8,134,35,1011,88,0.0,4,1
1861,2017-03-19,13.0,16,10,135,37,1011,88,0.0,4,1
1862,2017-03-19,14.0,15,11,137,39,1011,88,0.0,4,1
1863,2017-03-19,15.0,15,13,138,41,1011,88,0.0,3,2
1864,2017-03-19,16.0,14,14,105,44,1010,62,0.0,3,2
1865,2017-03-19,17.0,13,15,73,46,1010,36,0.2,4,2
1866,2017-03-19,18.0,12,17,40,49,1009,11,0.3,1,2
1867,2017-03-19,19.0,12,15,42,47,1008,15,0.2,1,1
1868,2017-03-19,20.0,11,13,43,46,1008,19,0.0,1,0
1869,2017-03-19,21.0,11,11,45,44,1007,23,0.0,1,-1
1870,2017-03-19,22.0,11,10,50,45,1006,32,0.0,1,-0
1871,2017-03-19,23.0,11,9,54,47,1006,41,0.0,1,0
1872,2017-03-20,0.0,11,8,59,48,1005,51,0.0,1,1
1873,2017-03-20,1.0,11,6,54,48,1004,64,0.0,1,0
1874,2017-03-20,2.0,11,4,50,49,1004,78,0.0,1,0
1875,2017-03-20,3.0,10,3,45,49,1004,92,0.0,1,0
1876,2017-03-20,4.0,9,3,37,56,1004,91,0.0,1,1
1877,2017-03-20,5.0,8,4,29,62,1004,90,0.9,1,1
1878,2017-03-20,6.0,7,5,21,69,1005,89,1.2,2,2
1879,2017-03-20,7.0,9,5,70,65,1005,89,0.6,2,2
1880,2017-03-20,8.0,11,5,120,61,1004,89,0.0,3,3
1881,2017-03-20,9.0,13,5,169,56,1004,89,0.0,3,4
1882,2017-03-20,10.0,13,7,202,57,1004,74,0.0,3,5
1883,2017-03-20,11.0,13,9,235,57,1004,59,0.2,3,5
1884,2017-03-20,12.0,13,11,267,58,1004,44,0.2,3,5
1885,2017-03-20,13.0,14,12,277,56,1004,37,0.1,3,5
1886,2017-03-20,14.0,14,14,287,53,1003,30,0.0,4,5
1887,2017-03-20,15.0,14,15,297,51,1003,24,0.0,4,5
1888,2017-03-20,16.0,13,13,305,53,1003,20,0.0,4,4
1889,2017-03-20,17.0,12,11,314,55,1004,16,0.0,4,3
1890,2017-03-20,18.0,11,9,322,56,1004,12,0.0,1,2
1891,2017-03-20,19.0,10,9,327,56,1004,11,0.0,1,2
1892,2017-03-20,20.0,9,8,333,57,1005,10,0.0,1,1
1893,2017-03-20,21.0,9,7,338,57,1005,9,0.0,1,0
1894,2017-03-20,22.0,8,7,331,56,1005,9,0.0,1,-0
1895,2017-03-20,23.0,7,7,325,55,1006,10,0.0,1,-1
1896,2017-03-21,0.0,7,8,319,55,1006,10,0.0,1,-2
1897,2017-03-21,1.0,6,10,317,56,1006,8,0.0,1,-2
1898,2017-03-21,2.0,5,12,316,57,1006,7,0.0,1,-3
1899,2017-03-21,3.0,4,14,315,59,1007,5,0.0,1,-4
1900,2017-03-21,4.0,2,12,315,59,1008,5,0.0,1,-5
1901,2017-03-21,5.0,1,11,314,60,1008,5,0.0,1,-6
1902,2017-03-21,6.0,0,9,314,60,1009,5,0.0,2,-7
1903,2017-03-21,7.0,3,12,301,54,1010,4,0.0,2,-5
1904,2017-03-21,8.0,7,15,288,48,1010,3,0.0,3,-4
1905,2017-03-21,9.0,10,17,275,41,1010,3,0.0,3,-3
1906,2017-03-21,10.0,11,18,278,40,1010,5,0.0,4,-2
1907,2017-03-21,11.0,12,18,281,39,1010,7,0.0,4,-2
1908,2017-03-21,12.0,13,18,283,37,1010,9,0.0,4,-2
1909,2017-03-21,13.0,13,18,285,38,1010,29,0.0,4,-2
1910,2017-03-21,14.0,13,18,287,38,1009,50,0.0,3,-1
1911,2017-03-21,15.0,13,18,288,38,1009,71,0.0,3,-1
1912,2017-03-21,16.0,11,15,303,45,1010,62,0.0,3,-1
1913,2017-03-21,17.0,9,12,319,52,1010,53,0.2,2,-0
1914,2017-03-21,18.0,8,9,334,59,1011,45,0.2,1,1
1915,2017-03-21,19.0,7,7,332,60,1012,33,0.1,1,0
1916,2017-03-21,20.0,7,6,330,60,1012,22,0.2,1,-0
1917,2017-03-21,21.0,6,4,328,60,1013,10,0.2,1,-1
1918,2017-03-21,22.0,5,4,330,59,1013,22,0.1,1,-2
1919,2017-03-21,23.0,5,4,332,58,1014,34,0.0,1,-3
1920,2017-03-22,0.0,4,4,333,57,1014,46,0.0,1,-4
1921,2017-03-22,1.0,4,6,313,59,1014,38,0.0,1,-4
1922,2017-03-22,2.0,3,7,293,61,1014,31,0.2,1,-3
1923,2017-03-22,3.0,3,9,272,63,1015,24,0.2,1,-3
1924,2017-03-22,4.0,2,7,294,69,1015,28,0.1,1,-3
1925,2017-03-22,5.0,2,5,316,75,1015,31,0.3,1,-2
1926,2017-03-22,6.0,1,3,338,81,1016,35,0.4,1,-2
1927,2017-03-22,7.0,4,9,323,70,1016,27,0.2,1,-2
1928,2017-03-22,8.0,6,15,308,58,1016,20,0.3,2,-2
1929,2017-03-22,9.0,9,21,293,47,1016,12,0.4,2,-2
1930,2017-03-22,10.0,10,20,289,45,1016,14,0.2,2,-1
1931,2017-03-22,11.0,10,18,284,44,1016,15,0.0,4,-1
1932,2017-03-22,12.0,11,17,279,43,1015,17,0.0,4,-1
1933,2017-03-22,13.0,11,16,288,45,1015,18,0.0,4,-0
1934,2017-03-22,14.0,12,14,298,46,1014,19,0.0,4,1
1935,2017-03-22,15.0,12,13,307,48,1013,20,0.0,4,1
1936,2017-03-22,16.0,11,11,323,52,1014,21,0.0,4,1
1937,2017-03-22,17.0,10,9,339,56,1014,22,0.2,2,1
1938,2017-03-22,18.0,8,7,355,60,1014,22,0.3,1,1
1939,2017-03-22,19.0,7,6,242,60,1015,31,0.1,1,0
1940,2017-03-22,20.0,6,4,128,59,1015,39,0.3,1,-1
1941,2017-03-22,21.0,5,3,14,59,1015,47,0.4,1,-2
1942,2017-03-22,22.0,5,3,24,59,1015,42,0.2,1,-3
1943,2017-03-22,23.0,4,4,33,59,1015,36,0.1,1,-3
1944,2017-03-23,0.0,4,5,43,59,1015,31,0.1,1,-4
1945,2017-03-23,1.0,3,4,44,59,1015,53,0.1,1,-4
1946,2017-03-23,2.0,3,4,46,60,1015,75,0.2,1,-4
1947,2017-03-23,3.0,3,3,47,60,1015,97,0.2,1,-4
1948,2017-03-23,4.0,2,4,56,63,1015,98,0.1,1,-4
1949,2017-03-23,5.0,2,5,64,66,1015,99,0.4,1,-3
1950,2017-03-23,6.0,2,5,73,69,1015,100,0.6,1,-3
1951,2017-03-23,7.0,4,5,104,69,1015,98,0.3,1,-1
1952,2017-03-23,8.0,6,5,135,70,1015,96,1.3,2,1
1953,2017-03-23,9.0,8,5,166,70,1015,93,1.7,2,3
1954,2017-03-23,10.0,8,4,147,72,1015,94,0.8,2,3
1955,2017-03-23,11.0,8,4,128,74,1016,95,1.4,2,4
1956,2017-03-23,12.0,8,3,109,76,1016,96,1.8,2,4
1957,2017-03-23,13.0,8,4,98,74,1016,80,0.9,2,4
1958,2017-03-23,14.0,9,5,86,73,1015,64,2.2,2,4
1959,2017-03-23,15.0,9,6,75,72,1015,49,3.0,2,4
1960,2017-03-23,16.0,9,5,101,74,1016,49,1.5,2,4
1961,2017-03-23,17.0,8,3,128,75,1016,50,0.6,2,4
1962,2017-03-23,18.0,8,1,155,77,1016,50,0.8,1,4
1963,2017-03-23,19.0,8,2,210,79,1017,50,0.4,1,4
1964,2017-03-23,20.0,7,2,266,80,1017,49,0.7,1,4
1965,2017-03-23,21.0,7,3,322,82,1017,49,0.9,1,4
1966,2017-03-23,22.0,7,3,317,82,1017,55,0.4,1,4
1967,2017-03-23,23.0,6,3,313,82,1017,62,0.1,1,3
1968,2017-03-24,0.0,6,3,309,82,1017,68,0.1,1,3
1969,2017-03-24,1.0,6,3,302,83,1017,79,0.0,1,3
1970,2017-03-24,2.0,5,4,296,84,1017,89,0.4,1,3
1971,2017-03-24,3.0,5,4,289,86,1017,100,0.6,1,3
1972,2017-03-24,4.0,4,5,301,87,1017,100,0.3,1,2
1973,2017-03-24,5.0,4,6,313,88,1018,100,1.5,1,2
1974,2017-03-24,6.0,3,6,325,89,1018,100,2.0,1,1
1975,2017-03-24,7.0,4,7,322,88,1018,82,1.0,1,2
1976,2017-03-24,8.0,5,7,319,86,1018,64,1.8,2,3
1977,2017-03-24,9.0,7,8,316,84,1019,46,2.4,2,4
1978,2017-03-24,10.0,7,9,317,83,1019,45,1.2,2,4
1979,2017-03-24,11.0,7,9,317,82,1019,44,0.9,2,4
1980,2017-03-24,12.0,7,10,318,81,1019,44,1.2,2,4
1981,2017-03-24,13.0,8,10,314,77,1019,40,0.6,2,4
1982,2017-03-24,14.0,9,11,309,73,1019,37,0.1,2,4
1983,2017-03-24,15.0,10,11,305,70,1018,33,0.1,2,4
1984,2017-03-24,16.0,9,11,305,72,1019,32,0.1,2,4
1985,2017-03-24,17.0,8,12,305,75,1020,31,0.1,2,3
1986,2017-03-24,18.0,7,12,305,78,1020,30,0.1,1,3
1987,2017-03-24,19.0,6,12,309,76,1021,34,0.1,1,2
1988,2017-03-24,20.0,6,12,313,75,1021,37,0.0,1,2
1989,2017-03-24,21.0,5,13,317,74,1022,41,0.0,1,1
1990,2017-03-24,22.0,4,12,321,73,1022,36,0.0,1,0
1991,2017-03-24,23.0,4,11,324,73,1022,30,0.0,1,-1
1992,2017-03-25,0.0,3,10,328,72,1022,24,0.0,1,-2
1993,2017-03-25,1.0,2,9,323,72,1021,26,0.0,1,-3
1994,2017-03-25,2.0,1,9,318,71,1021,27,0.0,1,-4
1995,2017-03-25,3.0,-0,8,314,71,1021,29,0.0,1,-5
1996,2017-03-25,4.0,-1,7,309,71,1021,33,0.0,1,-5
1997,2017-03-25,5.0,-1,7,304,72,1021,37,0.0,1,-6
1998,2017-03-25,6.0,-2,6,299,73,1021,41,0.0,2,-6
1999,2017-03-25,7.0,1,6,292,71,1020,42,0.0,2,-3
2000,2017-03-25,8.0,5,6,285,69,1020,43,0.0,2,-1
2001,2017-03-25,9.0,8,5,278,67,1020,45,0.0,3,2
2002,2017-03-25,10.0,8,6,245,68,1019,45,0.0,3,3
2003,2017-03-25,11.0,9,6,211,68,1019,46,0.1,2,3
2004,2017-03-25,12.0,9,6,177,69,1018,46,0.2,2,4
2005,2017-03-25,13.0,10,6,171,67,1017,40,0.1,2,4
2006,2017-03-25,14.0,10,5,165,66,1017,34,0.0,3,4
2007,2017-03-25,15.0,11,4,158,65,1016,28,0.0,3,5
2008,2017-03-25,16.0,10,4,169,71,1017,34,0.0,2,4
2009,2017-03-25,17.0,8,4,179,77,1017,40,0.1,2,4
2010,2017-03-25,18.0,7,5,190,83,1018,46,0.1,1,4
2011,2017-03-25,19.0,7,3,205,85,1018,39,0.0,1,4
2012,2017-03-25,20.0,6,2,221,87,1018,32,0.0,1,4
2013,2017-03-25,21.0,6,1,237,89,1018,25,0.0,1,5
2014,2017-03-25,22.0,5,1,255,89,1018,19,0.0,1,3
