,date,hour,tempC,windspeedKmph,winddirDegree,humidity,pressure,cloudcover,precipMM,uvIndex,DewPointC
4327,2018-06-30,7.0,31,6,91,15,1006,2,0.0,8,1
4328,2018-06-30,8.0,32,6,113,13,1005,2,0.0,8,1
4329,2018-06-30,9.0,34,6,136,12,1005,3,0.0,8,1
4330,2018-06-30,10.0,35,7,146,12,1005,3,0.0,8,1
4331,2018-06-30,11.0,35,8,156,12,1005,3,0.0,9,2
4332,2018-06-30,12.0,36,8,165,12,1005,3,0.0,9,2
4333,2018-06-30,13.0,37,7,176,12,1004,3,0.0,9,3
4334,2018-06-30,14.0,37,6,186,12,1004,3,0.0,9,3
4335,2018-06-30,15.0,38,5,197,12,1003,3,0.0,9,4
4336,2018-06-30,16.0,39,5,191,12,1003,3,0.0,9,5
4337,2018-06-30,17.0,39,4,184,13,1003,3,0.0,9,6
4338,2018-06-30,18.0,39,4,178,14,1003,3,0.0,1,6
4339,2018-06-30,19.0,38,6,161,14,1004,3,0.0,1,6
4340,2018-06-30,20.0,37,8,144,15,1004,3,0.0,1,6
4341,2018-06-30,21.0,36,10,128,16,1004,3,0.0,1,6
4342,2018-06-30,22.0,35,9,126,16,1004,2,0.0,1,5
4343,2018-06-30,23.0,33,8,124,16,1005,1,0.0,1,4
4344,2018-07-01,0.0,32,7,122,17,1005,0,0.0,1,4
4345,2018-07-01,1.0,31,6,115,17,1005,0,0.0,1,3
4346,2018-07-01,2.0,30,6,109,18,1005,0,0.0,1,3
4347,2018-07-01,3.0,29,5,103,19,1005,0,0.0,1,3
4348,2018-07-01,4.0,30,5,83,18,1006,0,0.0,1,3
4349,2018-07-01,5.0,31,5,64,17,1006,0,0.0,1,3
4350,2018-07-01,6.0,32,5,44,15,1007,0,0.0,8,3
4351,2018-07-01,7.0,34,4,86,14,1007,0,0.0,8,3
4352,2018-07-01,8.0,35,3,128,13,1007,0,0.0,9,3
4353,2018-07-01,9.0,37,2,170,12,1008,0,0.0,9,3
4354,2018-07-01,10.0,38,3,183,11,1007,0,0.0,9,3
4355,2018-07-01,11.0,39,5,195,11,1007,0,0.0,9,3
4356,2018-07-01,12.0,39,7,208,11,1007,0,0.0,9,3
4357,2018-07-01,13.0,40,6,214,11,1007,0,0.0,10,4
4358,2018-07-01,14.0,41,5,221,11,1006,0,0.0,10,5
4359,2018-07-01,15.0,42,5,227,11,1006,0,0.0,10,6
4360,2018-07-01,16.0,42,4,217,12,1006,0,0.0,10,6
4361,2018-07-01,17.0,42,3,207,12,1006,0,0.0,10,7
4362,2018-07-01,18.0,42,3,197,13,1006,0,0.0,1,8
4363,2018-07-01,19.0,40,6,157,14,1007,0,0.0,1,7
4364,2018-07-01,20.0,37,10,116,15,1007,0,0.0,1,6
4365,2018-07-01,21.0,34,14,76,16,1008,0,0.0,1,4
4366,2018-07-01,22.0,33,12,71,17,1008,0,0.0,1,5
4367,2018-07-01,23.0,32,11,66,19,1008,0,0.0,1,5
4368,2018-07-02,0.0,31,10,61,20,1008,0,0.0,1,6
4369,2018-07-02,1.0,30,9,51,20,1008,0,0.0,1,5
4370,2018-07-02,2.0,30,7,42,20,1009,0,0.0,1,5
4371,2018-07-02,3.0,30,6,32,20,1009,0,0.0,1,5
4372,2018-07-02,4.0,30,5,31,19,1009,0,0.0,1,4
4373,2018-07-02,5.0,30,4,29,18,1010,0,0.0,1,4
4374,2018-07-02,6.0,30,3,28,18,1011,0,0.0,8,3
4375,2018-07-02,7.0,32,6,68,16,1011,0,0.0,8,2
4376,2018-07-02,8.0,33,9,109,14,1011,0,0.0,8,2
4377,2018-07-02,9.0,35,12,149,12,1011,0,0.0,9,1
4378,2018-07-02,10.0,36,10,158,12,1011,0,0.0,9,2
4379,2018-07-02,11.0,36,8,168,12,1011,0,0.0,9,2
4380,2018-07-02,12.0,37,6,177,12,1012,0,0.0,9,3
4381,2018-07-02,13.0,38,6,177,12,1011,0,0.0,9,4
4382,2018-07-02,14.0,39,5,177,12,1011,0,0.0,9,5
4383,2018-07-02,15.0,40,5,177,13,1011,0,0.0,9,6
4384,2018-07-02,16.0,40,5,172,13,1011,0,0.0,9,6
4385,2018-07-02,17.0,40,5,167,14,1011,0,0.0,9,7
4386,2018-07-02,18.0,40,5,162,14,1011,0,0.0,1,8
4387,2018-07-02,19.0,38,7,144,15,1012,0,0.0,1,7
4388,2018-07-02,20.0,36,9,127,16,1012,0,0.0,1,7
4389,2018-07-02,21.0,34,11,110,18,1013,0,0.0,1,6
4390,2018-07-02,22.0,34,9,109,18,1013,0,0.0,1,7
4391,2018-07-02,23.0,34,7,108,19,1013,0,0.0,1,7
4392,2018-07-03,0.0,34,5,107,20,1013,0,0.0,1,8
4393,2018-07-03,1.0,32,4,190,20,1013,0,0.0,1,7
4394,2018-07-03,2.0,30,4,273,21,1013,0,0.0,1,5
4395,2018-07-03,3.0,28,3,357,21,1013,0,0.0,1,4
4396,2018-07-03,4.0,29,3,321,21,1013,0,0.0,1,4
4397,2018-07-03,5.0,30,3,286,21,1013,0,0.0,1,5
4398,2018-07-03,6.0,30,3,250,22,1013,0,0.0,8,6
4399,2018-07-03,7.0,32,4,247,20,1013,0,0.0,8,6
4400,2018-07-03,8.0,33,5,243,19,1013,0,0.0,8,6
4401,2018-07-03,9.0,34,6,240,17,1013,0,0.0,8,6
4402,2018-07-03,10.0,35,6,237,16,1013,0,0.0,8,6
4403,2018-07-03,11.0,36,7,234,16,1012,0,0.0,9,6
4404,2018-07-03,12.0,37,7,231,15,1012,0,0.0,9,6
4405,2018-07-03,13.0,37,8,197,15,1011,0,0.0,9,6
4406,2018-07-03,14.0,38,8,164,15,1011,0,0.0,9,7
4407,2018-07-03,15.0,39,9,131,15,1010,0,0.0,9,8
4408,2018-07-03,16.0,39,7,140,16,1010,0,0.0,9,8
4409,2018-07-03,17.0,40,6,149,16,1010,0,0.0,9,9
4410,2018-07-03,18.0,40,4,158,16,1010,0,0.0,1,10
4411,2018-07-03,19.0,38,7,121,18,1010,0,0.0,1,10
4412,2018-07-03,20.0,37,10,84,20,1010,0,0.0,1,10
4413,2018-07-03,21.0,35,13,47,22,1011,0,0.0,1,10
4414,2018-07-03,22.0,33,11,54,22,1011,0,0.0,1,8
4415,2018-07-03,23.0,31,9,62,22,1011,0,0.0,1,6
4416,2018-07-04,0.0,29,8,70,22,1011,0,0.0,1,5
4417,2018-07-04,1.0,29,7,61,21,1011,0,0.0,1,5
4418,2018-07-04,2.0,28,6,52,21,1011,0,0.0,1,4
4419,2018-07-04,3.0,28,6,43,21,1011,0,0.0,1,4
4420,2018-07-04,4.0,28,4,76,21,1011,0,0.0,1,4
4421,2018-07-04,5.0,28,3,109,21,1011,0,0.0,1,4
4422,2018-07-04,6.0,28,1,141,21,1011,0,0.0,7,4
4423,2018-07-04,7.0,30,4,159,20,1011,0,0.0,7,4
4424,2018-07-04,8.0,31,6,176,18,1011,0,0.0,8,4
4425,2018-07-04,9.0,33,9,194,17,1010,0,0.0,8,5
4426,2018-07-04,10.0,34,8,195,16,1010,0,0.0,8,4
4427,2018-07-04,11.0,35,7,195,14,1009,0,0.0,8,4
4428,2018-07-04,12.0,36,6,196,13,1009,0,0.0,9,3
4429,2018-07-04,13.0,36,7,198,13,1008,0,0.0,9,4
4430,2018-07-04,14.0,37,8,201,13,1008,0,0.0,9,4
4431,2018-07-04,15.0,37,9,203,13,1007,0,0.0,9,5
4432,2018-07-04,16.0,37,9,197,14,1007,0,0.0,9,5
4433,2018-07-04,17.0,37,8,192,15,1007,0,0.0,9,6
4434,2018-07-04,18.0,37,8,186,16,1007,0,0.0,1,7
4435,2018-07-04,19.0,36,6,161,17,1008,0,0.0,1,7
4436,2018-07-04,20.0,34,5,136,18,1008,0,0.0,1,7
4437,2018-07-04,21.0,33,3,111,19,1008,0,0.0,1,6
4438,2018-07-04,22.0,32,5,94,20,1008,0,0.0,1,6
4439,2018-07-04,23.0,31,6,76,21,1008,0,0.0,1,7
4440,2018-07-05,0.0,31,7,59,22,1008,0,0.0,1,7
4441,2018-07-05,1.0,29,7,83,22,1007,0,0.0,1,6
4442,2018-07-05,2.0,28,7,106,22,1007,0,0.0,1,5
4443,2018-07-05,3.0,27,7,130,23,1007,0,0.0,1,4
4444,2018-07-05,4.0,28,6,131,21,1008,0,0.0,1,4
4445,2018-07-05,5.0,29,5,132,20,1008,0,0.0,1,4
4446,2018-07-05,6.0,30,4,133,18,1008,0,0.0,8,4
4447,2018-07-05,7.0,31,6,146,17,1008,0,0.0,8,3
4448,2018-07-05,8.0,32,8,159,16,1008,0,0.0,8,3
4449,2018-07-05,9.0,32,9,172,15,1008,0,0.0,8,3
4450,2018-07-05,10.0,33,8,173,15,1007,0,0.0,8,3
4451,2018-07-05,11.0,34,7,174,15,1007,0,0.0,8,4
4452,2018-07-05,12.0,34,6,174,15,1006,0,0.0,8,4
4453,2018-07-05,13.0,35,6,170,15,1006,0,0.0,9,5
4454,2018-07-05,14.0,36,6,165,15,1005,0,0.0,9,5
4455,2018-07-05,15.0,37,6,160,14,1005,0,0.0,9,5
4456,2018-07-05,16.0,37,7,160,14,1005,0,0.0,9,6
4457,2018-07-05,17.0,37,7,160,15,1005,0,0.0,9,6
4458,2018-07-05,18.0,37,8,160,15,1005,0,0.0,1,6
4459,2018-07-05,19.0,35,6,132,15,1005,0,0.0,1,5
4460,2018-07-05,20.0,33,4,104,16,1005,0,0.0,1,4
4461,2018-07-05,21.0,31,2,76,16,1005,0,0.0,1,3
4462,2018-07-05,22.0,30,4,73,17,1005,0,0.0,1,2
4463,2018-07-05,23.0,30,5,70,17,1005,0,0.0,1,2
4464,2018-07-06,0.0,29,7,67,17,1006,0,0.0,1,1
4465,2018-07-06,1.0,28,6,86,17,1006,0,0.0,1,1
4466,2018-07-06,2.0,28,6,105,16,1006,0,0.0,1,-0
4467,2018-07-06,3.0,27,6,124,16,1006,0,0.0,1,-1
4468,2018-07-06,4.0,27,6,113,16,1006,0,0.0,1,-1
4469,2018-07-06,5.0,28,5,102,16,1006,0,0.0,1,-0
4470,2018-07-06,6.0,28,5,91,16,1006,0,0.0,7,0
4471,2018-07-06,7.0,30,6,106,15,1006,0,0.0,7,0
4472,2018-07-06,8.0,32,6,120,14,1006,0,0.0,8,1
4473,2018-07-06,9.0,34,7,135,12,1006,0,0.0,8,1
4474,2018-07-06,10.0,35,7,141,12,1005,0,0.0,8,1
4475,2018-07-06,11.0,35,8,148,11,1005,0,0.0,9,0
4476,2018-07-06,12.0,36,8,155,10,1005,0,0.0,9,0
4477,2018-07-06,13.0,37,7,161,10,1004,0,0.0,9,0
4478,2018-07-06,14.0,38,5,166,10,1004,0,0.0,9,1
4479,2018-07-06,15.0,39,4,172,10,1003,0,0.0,9,1
4480,2018-07-06,16.0,39,4,144,10,1003,0,0.0,9,2
4481,2018-07-06,17.0,39,4,115,10,1002,0,0.0,9,2
4482,2018-07-06,18.0,40,5,87,10,1002,0,0.0,1,3
4483,2018-07-06,19.0,38,6,89,10,1002,0,0.0,1,2
4484,2018-07-06,20.0,37,7,91,10,1003,0,0.0,1,1
4485,2018-07-06,21.0,36,8,94,11,1003,0,0.0,1,0
4486,2018-07-06,22.0,34,7,100,11,1003,2,0.0,1,-1
4487,2018-07-06,23.0,33,6,107,11,1003,3,0.0,1,-2
4488,2018-07-07,0.0,31,5,114,11,1003,5,0.0,1,-3
4489,2018-07-07,1.0,30,5,100,11,1003,5,0.0,1,-4
4490,2018-07-07,2.0,28,5,87,12,1004,5,0.0,1,-4
4491,2018-07-07,3.0,26,5,74,12,1004,5,0.0,1,-5
4492,2018-07-07,4.0,28,5,67,13,1004,5,0.0,1,-3
4493,2018-07-07,5.0,29,5,60,13,1005,5,0.0,1,-2
4494,2018-07-07,6.0,31,5,53,14,1005,5,0.0,8,0
4495,2018-07-07,7.0,32,5,80,13,1005,5,0.0,8,-0
4496,2018-07-07,8.0,33,4,106,11,1005,6,0.0,8,-1
4497,2018-07-07,9.0,35,3,132,10,1005,6,0.0,8,-2
4498,2018-07-07,10.0,35,3,153,10,1005,5,0.0,9,-1
4499,2018-07-07,11.0,36,4,174,10,1005,4,0.0,9,-1
4500,2018-07-07,12.0,37,4,195,10,1005,3,0.0,9,0
4501,2018-07-07,13.0,38,3,206,10,1004,2,0.0,9,1
4502,2018-07-07,14.0,40,3,217,9,1004,1,0.0,9,2
4503,2018-07-07,15.0,41,2,228,9,1003,0,0.0,10,2
4504,2018-07-07,16.0,40,3,187,10,1003,1,0.0,10,2
4505,2018-07-07,17.0,40,4,146,10,1003,2,0.0,9,3
4506,2018-07-07,18.0,39,5,105,10,1003,3,0.0,1,3
4507,2018-07-07,19.0,38,5,102,10,1003,4,0.0,1,2
4508,2018-07-07,20.0,37,6,99,10,1004,4,0.0,1,1
4509,2018-07-07,21.0,35,6,96,10,1004,5,0.0,1,-0
4510,2018-07-07,22.0,34,6,98,11,1004,6,0.0,1,-1
4511,2018-07-07,23.0,34,5,100,11,1005,7,0.0,1,-1
4512,2018-07-08,0.0,33,4,102,11,1005,9,0.0,1,-1
4513,2018-07-08,1.0,31,5,102,13,1006,7,0.0,1,-1
4514,2018-07-08,2.0,29,6,102,14,1006,6,0.0,1,-1
4515,2018-07-08,3.0,27,7,102,16,1006,5,0.0,1,-1
4516,2018-07-08,4.0,28,6,96,17,1007,4,0.0,1,0
4517,2018-07-08,5.0,28,6,89,18,1007,4,0.0,1,2
4518,2018-07-08,6.0,29,6,83,20,1008,4,0.0,7,4
4519,2018-07-08,7.0,31,8,101,18,1008,3,0.0,8,4
4520,2018-07-08,8.0,33,9,118,16,1008,3,0.0,8,4
4521,2018-07-08,9.0,35,11,136,14,1008,2,0.0,8,4
4522,2018-07-08,10.0,35,11,137,14,1008,2,0.0,9,4
4523,2018-07-08,11.0,36,12,138,14,1008,2,0.0,9,4
4524,2018-07-08,12.0,37,12,138,13,1007,2,0.0,9,4
4525,2018-07-08,13.0,38,11,137,13,1007,1,0.0,9,4
4526,2018-07-08,14.0,39,10,135,12,1006,1,0.0,9,5
4527,2018-07-08,15.0,39,10,134,12,1006,0,0.0,9,5
4528,2018-07-08,16.0,39,10,121,12,1006,0,0.0,9,5
4529,2018-07-08,17.0,39,11,107,12,1006,0,0.0,9,5
4530,2018-07-08,18.0,39,12,94,13,1005,0,0.0,1,5
4531,2018-07-08,19.0,38,12,100,13,1006,1,0.0,1,5
4532,2018-07-08,20.0,37,13,105,13,1006,1,0.0,1,5
4533,2018-07-08,21.0,36,14,111,14,1007,2,0.0,1,4
4534,2018-07-08,22.0,34,11,105,14,1007,2,0.0,1,3
4535,2018-07-08,23.0,32,8,99,15,1007,3,0.0,1,2
4536,2018-07-09,0.0,30,5,93,16,1007,3,0.0,1,1
4537,2018-07-09,1.0,30,4,71,17,1007,3,0.0,1,2
4538,2018-07-09,2.0,30,3,50,18,1007,2,0.0,1,3
4539,2018-07-09,3.0,30,3,29,20,1008,2,0.0,1,4
4540,2018-07-09,4.0,30,3,36,19,1008,1,0.0,1,4
4541,2018-07-09,5.0,30,3,43,19,1009,1,0.0,1,4
4542,2018-07-09,6.0,30,3,50,18,1009,0,0.0,8,3
4543,2018-07-09,7.0,32,7,78,17,1009,0,0.0,8,4
4544,2018-07-09,8.0,34,10,107,15,1009,0,0.0,8,4
4545,2018-07-09,9.0,36,14,135,14,1009,0,0.0,9,4
4546,2018-07-09,10.0,36,14,135,14,1009,0,0.0,9,4
4547,2018-07-09,11.0,37,14,134,13,1008,0,0.0,9,4
4548,2018-07-09,12.0,37,14,134,13,1008,0,0.0,9,4
4549,2018-07-09,13.0,38,13,132,13,1008,0,0.0,9,4
4550,2018-07-09,14.0,38,13,131,12,1007,0,0.0,9,5
4551,2018-07-09,15.0,39,12,130,12,1006,0,0.0,9,5
4552,2018-07-09,16.0,39,12,123,13,1006,0,0.0,9,5
4553,2018-07-09,17.0,39,12,117,13,1006,0,0.0,9,6
4554,2018-07-09,18.0,39,12,110,13,1007,0,0.0,1,6
4555,2018-07-09,19.0,38,11,105,14,1007,0,0.0,1,7
4556,2018-07-09,20.0,38,11,101,15,1007,0,0.0,1,7
4557,2018-07-09,21.0,37,10,96,16,1008,0,0.0,1,7
4558,2018-07-09,22.0,35,9,93,16,1008,1,0.0,1,6
4559,2018-07-09,23.0,34,7,90,16,1008,1,0.0,1,5
4560,2018-07-10,0.0,32,5,87,16,1008,2,0.0,1,3
4561,2018-07-10,1.0,31,5,99,16,1009,2,0.0,1,2
4562,2018-07-10,2.0,30,4,111,15,1009,2,0.0,1,1
4563,2018-07-10,3.0,29,3,122,15,1009,2,0.0,1,-1
4564,2018-07-10,4.0,29,3,130,15,1010,3,0.0,1,0
4565,2018-07-10,5.0,30,3,137,16,1010,4,0.0,1,1
4566,2018-07-10,6.0,30,2,145,16,1011,4,0.0,8,2
4567,2018-07-10,7.0,32,4,143,17,1011,4,0.0,8,4
4568,2018-07-10,8.0,33,6,141,18,1011,3,0.0,8,6
4569,2018-07-10,9.0,35,8,140,20,1011,3,0.0,8,8
4570,2018-07-10,10.0,36,8,142,18,1011,2,0.0,9,8
4571,2018-07-10,11.0,37,9,144,17,1010,1,0.0,9,8
4572,2018-07-10,12.0,38,10,146,16,1010,0,0.0,9,8
4573,2018-07-10,13.0,38,9,143,16,1010,1,0.0,9,8
4574,2018-07-10,14.0,38,9,139,16,1009,1,0.0,9,8
4575,2018-07-10,15.0,39,9,136,16,1009,2,0.0,9,9
4576,2018-07-10,16.0,38,9,132,17,1009,3,0.0,9,9
4577,2018-07-10,17.0,38,8,128,17,1009,3,0.0,9,9
4578,2018-07-10,18.0,38,8,125,17,1009,4,0.0,1,9
4579,2018-07-10,19.0,37,6,116,18,1009,5,0.0,1,9
4580,2018-07-10,20.0,36,5,107,19,1010,7,0.0,1,9
4581,2018-07-10,21.0,35,4,98,20,1010,8,0.0,1,9
4582,2018-07-10,22.0,33,5,108,21,1010,8,0.0,1,8
4583,2018-07-10,23.0,31,5,117,22,1010,9,0.0,1,7
4584,2018-07-11,0.0,29,5,127,23,1010,10,0.0,1,6
4585,2018-07-11,1.0,30,7,126,23,1010,7,0.0,1,6
4586,2018-07-11,2.0,30,9,125,22,1010,4,0.0,1,6
4587,2018-07-11,3.0,30,11,124,22,1010,2,0.0,1,6
4588,2018-07-11,4.0,30,9,138,24,1011,1,0.0,1,7
4589,2018-07-11,5.0,30,7,152,26,1011,1,0.0,1,9
4590,2018-07-11,6.0,30,6,165,29,1011,0,0.0,8,10
4591,2018-07-11,7.0,32,8,159,27,1011,1,0.0,8,11
4592,2018-07-11,8.0,33,10,152,26,1011,1,0.0,8,11
4593,2018-07-11,9.0,34,12,146,25,1011,2,0.0,8,11
4594,2018-07-11,10.0,35,11,151,24,1011,2,0.0,8,11
4595,2018-07-11,11.0,36,10,155,23,1011,2,0.0,9,11
4596,2018-07-11,12.0,36,9,160,21,1011,1,0.0,9,11
4597,2018-07-11,13.0,37,8,176,21,1010,1,0.0,9,11
4598,2018-07-11,14.0,38,6,191,21,1009,0,0.0,9,12
4599,2018-07-11,15.0,39,5,207,21,1008,0,0.0,9,13
4600,2018-07-11,16.0,39,5,211,22,1008,0,0.0,9,13
4601,2018-07-11,17.0,40,5,216,22,1008,0,0.0,9,14
4602,2018-07-11,18.0,40,5,221,22,1008,0,0.0,1,15
4603,2018-07-11,19.0,39,6,190,23,1008,1,0.0,1,15
4604,2018-07-11,20.0,38,6,159,24,1008,1,0.0,1,15
4605,2018-07-11,21.0,38,7,128,26,1009,2,0.0,1,15
4606,2018-07-11,22.0,36,8,128,26,1009,2,0.0,1,13
4607,2018-07-11,23.0,34,9,127,27,1008,2,0.0,1,12
4608,2018-07-12,0.0,33,10,126,28,1008,2,0.0,1,11
4609,2018-07-12,1.0,31,10,131,27,1008,1,0.0,1,10
4610,2018-07-12,2.0,30,11,136,27,1008,1,0.0,1,9
4611,2018-07-12,3.0,29,11,141,26,1008,0,0.0,1,8
4612,2018-07-12,4.0,30,9,152,26,1009,0,0.0,1,8
4613,2018-07-12,5.0,30,8,164,26,1009,0,0.0,1,9
4614,2018-07-12,6.0,31,6,175,26,1010,0,0.0,8,10
4615,2018-07-12,7.0,32,7,167,23,1009,0,0.0,8,8
4616,2018-07-12,8.0,33,9,158,20,1009,0,0.0,8,7
4617,2018-07-12,9.0,33,11,150,17,1009,0,0.0,8,5
4618,2018-07-12,10.0,34,10,155,16,1009,0,0.0,8,5
4619,2018-07-12,11.0,35,9,161,16,1008,0,0.0,9,5
4620,2018-07-12,12.0,36,8,166,15,1008,0,0.0,9,6
4621,2018-07-12,13.0,37,8,167,15,1007,0,0.0,9,6
4622,2018-07-12,14.0,37,7,169,15,1007,0,0.0,9,6
4623,2018-07-12,15.0,38,7,170,15,1006,0,0.0,9,6
4624,2018-07-12,16.0,38,8,165,15,1006,0,0.0,9,6
4625,2018-07-12,17.0,38,10,160,15,1006,0,0.0,9,7
4626,2018-07-12,18.0,38,11,156,15,1006,0,0.0,1,7
4627,2018-07-12,19.0,36,11,143,15,1006,0,0.0,1,6
4628,2018-07-12,20.0,35,10,131,15,1006,0,0.0,1,5
4629,2018-07-12,21.0,34,10,118,16,1007,0,0.0,1,4
4630,2018-07-12,22.0,33,9,114,15,1006,0,0.0,1,3
4631,2018-07-12,23.0,32,8,109,15,1006,0,0.0,1,2
4632,2018-07-13,0.0,31,7,105,15,1006,0,0.0,1,1
4633,2018-07-13,1.0,30,6,92,15,1006,0,0.0,1,0
4634,2018-07-13,2.0,29,5,80,14,1006,0,0.0,1,-1
4635,2018-07-13,3.0,28,4,67,14,1006,0,0.0,1,-2
4636,2018-07-13,4.0,29,3,84,13,1006,0,0.0,1,-2
4637,2018-07-13,5.0,30,3,100,12,1006,0,0.0,1,-2
4638,2018-07-13,6.0,31,3,117,11,1007,0,0.0,8,-2
4639,2018-07-13,7.0,32,6,124,12,1006,0,0.0,8,-1
4640,2018-07-13,8.0,33,9,131,12,1006,0,0.0,8,-0
4641,2018-07-13,9.0,34,12,137,12,1006,0,0.0,8,1
4642,2018-07-13,10.0,34,12,143,12,1006,0,0.0,8,1
4643,2018-07-13,11.0,35,12,148,12,1006,0,0.0,8,2
4644,2018-07-13,12.0,36,12,153,13,1005,0,0.0,9,2
4645,2018-07-13,13.0,36,12,152,13,1005,0,0.0,9,3
4646,2018-07-13,14.0,37,11,150,13,1004,0,0.0,9,4
4647,2018-07-13,15.0,38,11,149,13,1004,0,0.0,9,4
4648,2018-07-13,16.0,38,10,147,13,1004,0,0.0,9,4
4649,2018-07-13,17.0,38,10,145,13,1004,0,0.0,9,4
4650,2018-07-13,18.0,38,9,143,13,1004,0,0.0,1,5
4651,2018-07-13,19.0,36,9,133,13,1004,0,0.0,1,4
4652,2018-07-13,20.0,34,9,123,14,1004,0,0.0,1,3
4653,2018-07-13,21.0,32,8,113,14,1005,0,0.0,1,2
4654,2018-07-13,22.0,32,8,107,15,1005,0,0.0,1,2
4655,2018-07-13,23.0,31,7,100,15,1005,0,0.0,1,1
4656,2018-07-14,0.0,30,6,94,15,1005,0,0.0,1,1
4657,2018-07-14,1.0,30,6,93,14,1004,0,0.0,1,-0
4658,2018-07-14,2.0,29,5,93,14,1004,0,0.0,1,-2
4659,2018-07-14,3.0,28,5,93,13,1004,0,0.0,1,-3
4660,2018-07-14,4.0,29,4,91,12,1004,0,0.0,1,-3
4661,2018-07-14,5.0,29,4,89,11,1005,0,0.0,1,-4
4662,2018-07-14,6.0,29,4,86,11,1005,0,0.0,7,-5
4663,2018-07-14,7.0,31,7,102,11,1005,0,0.0,8,-3
4664,2018-07-14,8.0,32,11,118,12,1005,0,0.0,8,-1
4665,2018-07-14,9.0,33,15,134,13,1005,0,0.0,8,1
4666,2018-07-14,10.0,34,15,137,12,1004,0,0.0,8,1
4667,2018-07-14,11.0,35,15,140,12,1004,0,0.0,8,1
4668,2018-07-14,12.0,35,15,143,12,1004,0,0.0,9,1
4669,2018-07-14,13.0,36,14,142,12,1003,0,0.0,9,2
4670,2018-07-14,14.0,37,13,140,11,1002,0,0.0,9,2
4671,2018-07-14,15.0,37,12,138,11,1002,0,0.0,9,2
4672,2018-07-14,16.0,37,12,134,12,1001,0,0.0,9,3
4673,2018-07-14,17.0,37,12,129,12,1001,0,0.0,9,3
4674,2018-07-14,18.0,37,13,125,12,1001,0,0.0,1,4
4675,2018-07-14,19.0,36,13,114,13,1001,0,0.0,1,3
4676,2018-07-14,20.0,34,13,104,13,1001,0,0.0,1,2
4677,2018-07-14,21.0,33,14,93,14,1001,0,0.0,1,2
4678,2018-07-14,22.0,32,13,91,13,1001,0,0.0,1,0
4679,2018-07-14,23.0,31,12,88,13,1001,0,0.0,1,-1
4680,2018-07-15,0.0,30,11,85,12,1001,0,0.0,1,-2
4681,2018-07-15,1.0,29,10,90,13,1001,0,0.0,1,-2
4682,2018-07-15,2.0,28,8,94,13,1001,0,0.0,1,-3
4683,2018-07-15,3.0,28,7,98,13,1001,0,0.0,1,-3
4684,2018-07-15,4.0,28,7,90,15,1001,0,0.0,1,-1
4685,2018-07-15,5.0,28,7,81,17,1002,0,0.0,1,1
4686,2018-07-15,6.0,29,7,73,18,1002,0,0.0,7,2
4687,2018-07-15,7.0,31,11,91,17,1002,0,0.0,8,3
4688,2018-07-15,8.0,32,15,110,15,1001,0,0.0,8,3
4689,2018-07-15,9.0,34,18,128,14,1001,0,0.0,8,3
4690,2018-07-15,10.0,35,18,131,13,1001,0,0.0,8,2
4691,2018-07-15,11.0,35,18,133,13,1001,0,0.0,9,2
4692,2018-07-15,12.0,36,18,136,12,1000,0,0.0,9,2
4693,2018-07-15,13.0,36,17,134,11,1000,0,0.0,9,1
4694,2018-07-15,14.0,37,16,132,11,999,0,0.0,9,1
4695,2018-07-15,15.0,37,15,131,10,999,0,0.0,9,1
4696,2018-07-15,16.0,37,15,121,10,998,0,0.0,9,1
4697,2018-07-15,17.0,37,15,111,11,998,0,0.0,9,1
4698,2018-07-15,18.0,37,15,101,11,998,0,0.0,1,2
4699,2018-07-15,19.0,36,13,93,12,998,1,0.0,1,2
4700,2018-07-15,20.0,36,10,86,12,999,1,0.0,1,2
4701,2018-07-15,21.0,36,8,79,13,999,2,0.0,1,3
4702,2018-07-15,22.0,34,8,78,14,999,4,0.0,1,2
4703,2018-07-15,23.0,32,7,78,14,999,7,0.0,1,1
4704,2018-07-16,0.0,30,7,78,15,1000,9,0.0,1,0
4705,2018-07-16,1.0,28,6,169,15,1000,9,0.0,1,-0
4706,2018-07-16,2.0,27,5,259,16,1000,10,0.0,1,-1
4707,2018-07-16,3.0,26,4,350,17,1000,10,0.0,1,-1
4708,2018-07-16,4.0,27,4,254,17,1001,8,0.0,1,0
4709,2018-07-16,5.0,28,5,157,18,1001,6,0.0,1,2
4710,2018-07-16,6.0,29,5,60,19,1001,5,0.0,7,3
4711,2018-07-16,7.0,31,7,87,17,1001,4,0.0,8,3
4712,2018-07-16,8.0,33,8,115,16,1001,3,0.0,8,4
4713,2018-07-16,9.0,35,10,143,14,1001,1,0.0,8,4
4714,2018-07-16,10.0,36,11,142,14,1001,1,0.0,9,3
4715,2018-07-16,11.0,36,11,142,13,1001,0,0.0,9,3
4716,2018-07-16,12.0,37,12,142,12,1001,0,0.0,9,3
4717,2018-07-16,13.0,38,12,141,11,1000,0,0.0,9,3
4718,2018-07-16,14.0,38,13,141,11,1000,1,0.0,9,2
4719,2018-07-16,15.0,39,13,140,10,999,1,0.0,9,2
4720,2018-07-16,16.0,38,13,134,11,999,4,0.0,9,2
4721,2018-07-16,17.0,38,13,127,11,999,6,0.0,9,3
4722,2018-07-16,18.0,37,13,120,12,999,8,0.0,1,3
4723,2018-07-16,19.0,37,11,108,13,1000,7,0.0,1,3
